thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,one_coin.started,no_resp_text.stopped,one_coin.stopped,feedback.stopped,valence,correct,outcome,three_coin.started,three_coin.stopped,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,three_cross.started,three_cross.stopped,one_cross.started,one_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
27,27,0,6,2,flat_comp,236,3.9,0.38,1.0,-0.188,flat,curv_flat,0.2,0.38,rew,pen,input_data/stims/Shape_3.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,2.1916208999973605,None,None,None,['right'],[0.5876003999983368],[None],up,1.6675687999995716,None,5,0,5,0,0,27,27,36,1520.2335377999989,,,,,,,,,1520.217695899999,0.0006310999997367617,1521.1019151,1521.1022911,1521.1169163999984,1522.1169071000004,1522.1004222999982,1522.1008621,0.000450699997600168,1523.4857698000014,1523.4870601000002,1523.5005970999991,1523.5005970999991,1523.5005970999991,1523.5005970999991,1523.5005970999991,1523.5005970999991,1523.5005970999991,1525.1851865999997,"[-0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236, 0.244, 0.252, 0.26, 0.268, 0.276, 0.284, 0.292, 0.3, 0.308, 0.316, 0.324, 0.332, 0.34]",None,None,['right'],[0.5876003999983368],[None],up,1.6675687999995716,None,1525.185562999999,1525.200347099999,1525.4503396,1525.4336412000011,1525.4340411000012,1525.4503396,1525.4503396,1526.4503689999983,1526.4503689999983,1526.4344308,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
28,28,0,6,2,flat_comp,201,1.1,-0.18,3.0,-0.324,curv,flat_curv,-0.2,0.18,pen,rew,input_data/stims/Shape_1.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,2.1916208999973605,None,None,None,['right'],[0.6511114999993879],[None],up,1.4590446000001975,None,5,0,5,0,0,28,28,1,1526.4503689999983,,,,,,,,,1526.4350626999985,0.0006305000024440233,1527.3198841999983,1527.3202746999996,1527.3337438999988,1528.3337592999997,1528.3172921000005,1528.317749400001,0.0004658999969251454,1529.7029721,1529.7046579999987,1529.717140599998,1529.717140599998,1529.717140599998,1529.717140599998,1529.717140599998,1529.717140599998,1529.717140599998,1531.1854453000014,"[-0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.316, -0.308, -0.3, -0.292, -0.284, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068]",None,None,['right'],[0.6511114999993879],[None],up,1.4590446000001975,None,1531.1858217000008,1531.2005127999983,1531.450501299998,1531.4340297999988,1531.4344453000012,1531.450501299998,,1532.4505371000014,,1532.434067899998,rew,1,3,1531.450501299998,1532.4505371000014,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
29,29,0,6,2,flat_comp,200,1.1,-0.18,3.0,-0.032,curv,curv_flat,0.2,-0.18,pen,rew,input_data/stims/Shape_1.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,2.1916208999973605,None,None,None,['left'],[0.7586946999981592],[0.27203710000321735],up,1.2706895000010263,None,5,0,5,0,0,29,29,0,1532.4505371000014,,,,,,,,,1532.434678499998,0.0006103000014263671,1533.3685604999991,1533.3692914999992,1533.3839172999978,1534.383922000001,1534.367471499998,1534.367910099998,0.00044809999963035807,1535.8021401000005,1535.8034464999982,1535.8176085000014,1535.8176085000014,1535.8176085000014,1535.8176085000014,1535.8176085000014,1535.8176085000014,1535.8176085000014,1537.1017003999987,"[-0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16, -0.16]",None,None,['left'],[0.7586946999981592],[0.27203710000321735],up,1.2706895000010263,None,1537.1020876000002,1537.1173557000002,1537.3673468999987,1537.3508729999994,1537.3512644000002,1537.3673468999987,,1538.3673740999984,,1538.3509123000003,rew,1,3,1537.3673468999987,1538.3673740999984,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
30,30,0,6,2,flat_comp,212,2.3,0.06,3.0,-0.36,curv,curv_flat,0.2,0.06,pen,rew,input_data/stims/Shape_2.30_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,2.1916208999973605,None,None,None,['left'],[0.7202950999999302],[0.16798100000232807],up,1.0723542000014277,None,5,0,5,0,0,30,30,12,1538.3673740999984,,,,,,,,,1538.3515442999997,0.0006336000005831011,1539.2860344,1539.2864123,1539.3007614999988,1540.3007644999998,1540.2842810000002,1540.2847098999991,0.0004380999998829793,1541.569554400001,1541.5709941999994,1541.5839532999998,1541.5839532999998,1541.5839532999998,1541.5839532999998,1541.5839532999998,1541.5839532999998,1541.5839532999998,1542.6686181000005,"[-0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.368, -0.376, -0.384, -0.392, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4]",None,None,['left'],[0.7202950999999302],[0.16798100000232807],up,1.0723542000014277,None,1542.669012800001,1542.6841772000007,1542.934169,1542.917669399998,1542.9180726999984,1542.934169,,1543.9342018999996,,1543.9177476000004,rew,1,3,1542.934169,1543.9342018999996,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
31,31,0,6,2,flat_comp,237,3.9,0.38,1.0,-0.004,flat,flat_curv,-0.2,-0.38,rew,pen,input_data/stims/Shape_3.90_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,2.1916208999973605,None,None,None,['left'],[0.712661500001559],[None],up,1.4567363999994996,None,5,0,5,0,0,31,31,37,1543.9342018999996,,,,,,,,,1543.9183723999995,0.0006346000009216368,1544.8529014999986,1544.8534646999979,1544.8675746000008,1545.8675842999983,1545.8510825999983,1545.8515176,0.00044469999920693226,1547.1351060999987,1547.1363803999993,1547.1516080000001,1547.1516080000001,1547.1516080000001,1547.1516080000001,1547.1516080000001,1547.1516080000001,1547.1516080000001,1548.6191541999979,"[-0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.252, -0.26, -0.268, -0.276, -0.284, -0.292, -0.3, -0.308, -0.316, -0.324, -0.332, -0.34, -0.348, -0.356, -0.364, -0.372]",None,None,['left'],[0.712661500001559],[None],up,1.4567363999994996,None,1548.6195263000009,1548.6343333000004,1548.8843401999984,1548.8678701999997,1548.8682795999994,1548.8843401999984,1548.8843401999984,1549.8843611999982,1549.8843611999982,1549.8678766999983,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
32,32,0,6,2,flat_comp,220,3.1,0.22,1.0,-0.336,flat,curv_flat,0.2,0.22,rew,pen,input_data/stims/Shape_3.10_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,2.1916208999973605,None,None,None,['right'],[0.9790013999991061],[None],up,2.1228978999970423,None,5,0,5,0,0,32,32,20,1549.8843611999982,,,,,,,,,1549.868499799999,0.0006248000026971567,1550.9028475999985,1550.9032208999997,1550.9177925000004,1551.9177806000007,1551.9012597,1551.9017095999989,0.00045789999785483815,1553.2852263999994,1553.2864975999983,1553.301288999999,1553.301288999999,1553.301288999999,1553.301288999999,1553.301288999999,1553.301288999999,1553.301288999999,1555.436010999998,"[-0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.336, -0.328, -0.32, -0.312, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.224]",None,None,['right'],[0.9790013999991061],[None],up,2.1228978999970423,None,1555.436421399998,1555.4511901000005,1555.7011903999992,1555.6846955,1555.685109099999,1555.7011903999992,1555.7011903999992,1556.7012140000006,1556.7012140000006,1556.6847445999992,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
33,33,0,6,2,flat_comp,233,3.7,0.34,1.0,-0.016,flat,flat_curv,-0.2,-0.34,rew,pen,input_data/stims/Shape_3.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,2.1916208999973605,None,None,None,"['left', 'left']","[1.0216567999996187, 1.709652699999424]","[0.48810130000128993, 0.15201539999907254]",up,2.06171969999923,None,5,0,5,0,0,33,33,33,1556.7012140000006,,,,,,,,,1556.6853607000012,0.0006162000026961323,1557.6192763,1557.6196606999983,1557.6346049999993,1558.6346181000008,1558.6181423999988,1558.618581300001,0.0004495000030146912,1560.002763299999,1560.004082899999,1560.018595499998,1560.018595499998,1560.018595499998,1560.018595499998,1560.018595499998,1560.018595499998,1560.018595499998,1562.0856750999992,"[-0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.224, -0.232, -0.24, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.248, -0.256, -0.264, -0.272, -0.28, -0.288, -0.296, -0.304, -0.312, -0.32, -0.32, -0.32, -0.32, -0.32, -0.32, -0.32, -0.32, -0.32, -0.32, -0.32, -0.32, -0.32, -0.32]",None,None,"['left', 'left']","[1.0216567999996187, 1.709652699999424]","[0.48810130000128993, 0.15201539999907254]",up,2.06171969999923,None,1562.0860912999997,1562.1012808000014,1562.3513020999999,1562.334780699999,1562.3351927000003,1562.3513020999999,1562.3513020999999,1563.3513128999984,1563.3513128999984,1563.334850299998,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
34,34,0,6,2,flat_comp,234,3.7,0.34,1.0,0.212,flat,curv_flat,0.2,0.34,rew,pen,input_data/stims/Shape_3.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,2.1916208999973605,None,None,None,['right'],[0.9699203000018315],[None],up,1.3058543000006466,None,5,0,5,0,0,34,34,34,1563.3513128999984,,,,,,,,,1563.3354694000009,0.0006192000000737607,1564.4205193999987,1564.4209061000001,1564.4346824999993,1565.4347079,1565.4182505999997,1565.4186937000013,0.00045310000132303685,1566.9032850000003,1566.9045272000003,1566.9183807000009,1566.9183807000009,1566.9183807000009,1566.9183807000009,1566.9183807000009,1566.9183807000009,1566.9183807000009,1568.236198999999,"[0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.212, 0.22, 0.228, 0.236, 0.244, 0.252, 0.26, 0.268, 0.276, 0.284, 0.292, 0.3, 0.308, 0.316, 0.324, 0.332, 0.34, 0.348, 0.356, 0.364, 0.372, 0.38]",None,None,['right'],[0.9699203000018315],[None],up,1.3058543000006466,None,1568.2365582999992,1568.2515378999997,1568.5015486000011,1568.4850406000005,1568.4854479999995,1568.5015486000011,1568.5015486000011,1569.5015820000008,1569.5015820000008,1569.4852204999988,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
35,35,0,6,2,flat_comp,226,3.3,0.26,1.0,0.352,flat,curv_flat,0.2,0.26,rew,pen,input_data/stims/Shape_3.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,2.1916208999973605,None,None,None,['right'],[1.3299372000001313],[0.15996129999984987],up,1.625977600000624,None,5,0,5,0,0,35,35,26,1569.5015820000008,,,,,,,,,1569.4858365,0.0006135999974503648,1570.4193650999987,1570.4198049000006,1570.4349733999989,1571.4349608000011,1571.418518999999,1571.4189646000013,0.000455000001238659,1572.9042273000014,1572.9054991999983,1572.9183583999984,1572.9183583999984,1572.9183583999984,1572.9183583999984,1572.9183583999984,1572.9183583999984,1572.9183583999984,1574.552759899998,"[0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.352, 0.36, 0.368, 0.376, 0.384, 0.392, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4]",None,None,['right'],[1.3299372000001313],[0.15996129999984987],up,1.625977600000624,None,1574.5531806,1574.5684054999983,1574.8184288000011,1574.8018935,1574.8022985999996,1574.8184288000011,1574.8184288000011,1575.8184364000008,1575.8184364000008,1575.801970299999,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
36,36,0,6,2,flat_comp,231,3.5,0.3,1.0,0.268,flat,flat_curv,-0.2,-0.3,rew,pen,input_data/stims/Shape_3.50_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,2.1916208999973605,None,None,None,['left'],[0.647207599999092],[None],up,1.8312253000003693,None,5,0,5,0,0,36,36,31,1575.8184364000008,,,,,,,,,1575.8026041999983,0.0006342000015138183,1576.6869434,1576.687327399999,1576.7018529999987,1577.7018279000004,1577.6853100999979,1577.6857569999993,0.0004554999977699481,1579.169838400001,1579.1710906999979,1579.1850059999997,1579.1850059999997,1579.1850059999997,1579.1850059999997,1579.1850059999997,1579.1850059999997,1579.1850059999997,1581.020005800001,"[0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.252, -0.26, -0.268, -0.276, -0.284, -0.292, -0.3, -0.308]",None,None,['left'],[0.647207599999092],[None],up,1.8312253000003693,None,1581.0203868999997,1581.0352569999995,1581.2852491000012,1581.2687800999993,1581.2691861999992,1581.2852491000012,1581.2852491000012,1582.285276300001,1582.285276300001,1582.268826399999,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
37,37,0,6,2,flat_comp,221,3.1,0.22,1.0,-0.188,flat,flat_curv,-0.2,-0.22,rew,pen,input_data/stims/Shape_3.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,2.1916208999973605,None,None,None,"['left', 'left']","[0.46021810000092955, 0.8602191999998468]","[0.36805879999883473, 0.0959779000004346]",up,1.0602204000024358,None,5,0,5,0,0,37,37,21,1582.285276300001,,,,,,,,,1582.2694693999983,0.0006433999988075811,1583.3535913999985,1583.353984999998,1583.3686682000007,1584.3686765999992,1584.3521853999991,1584.352613799998,0.0004378000012366101,1585.6370490000008,1585.6382949,1585.6520366000004,1585.6520366000004,1585.6520366000004,1585.6520366000004,1585.6520366000004,1585.6520366000004,1585.6520366000004,1586.7197744000005,"[-0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.252, -0.26, -0.268, -0.276, -0.284, -0.292, -0.3, -0.308, -0.316, -0.324, -0.332, -0.34, -0.348, -0.356, -0.364, -0.364, -0.364, -0.372, -0.38, -0.388, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396]",None,None,"['left', 'left']","[0.46021810000092955, 0.8602191999998468]","[0.36805879999883473, 0.0959779000004346]",up,1.0602204000024358,None,1586.720162499998,1586.7354024999986,1586.9854328000001,1586.9689254000004,1586.9693397999981,1586.9854328000001,1586.9854328000001,1587.9854304,1587.9854304,1587.9689389000014,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
38,38,0,6,2,flat_comp,208,1.9,-0.02,3.0,-0.352,curv,curv_flat,0.2,-0.02,pen,rew,input_data/stims/Shape_1.90_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,2.1916208999973605,None,None,None,['left'],[0.8191217000021425],[0.20809489999737707],up,1.0431309000014153,None,5,0,5,0,0,38,38,8,1587.9854304,,,,,,,,,1587.969563499999,0.0006257999993977137,1588.8541454000006,1588.854531699999,1588.868800799999,1589.8688134000004,1589.8523021,1589.852727900001,0.00043590000132098794,1591.2382827000001,1591.2395174999983,1591.2530923000013,1591.2530923000013,1591.2530923000013,1591.2530923000013,1591.2530923000013,1591.2530923000013,1591.2530923000013,1592.3033322999981,"[-0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.36, -0.368, -0.376, -0.384, -0.392, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4]",None,None,['left'],[0.8191217000021425],[0.20809489999737707],up,1.0431309000014153,None,1592.3037748999996,1592.318834900001,1592.5688083999994,1592.5522607999992,1592.552644899999,1592.5688083999994,,1593.5688216999988,,1593.5523235,rew,1,3,1592.5688083999994,1593.5688216999988,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
